Date,Item Code,Sales Qty,Price in USD,Purchase Date,ItemCode,Item Description,Purchase Qty,Purchase Amount,Supplier,Code,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size,month_name,year
11/4/2022,3564,1,32.1,7/21/2022,3564,SPM716 PANT MEN SPYDER L,1,17,Ali Taleb,3564,PANT,MEN,0,35,17,BLACK,L,July,2022
11/4/2022,3726,1,56.01,9/17/2022,3726,H00836 SHOES MEN REEBOK 43,9,315,Ali Taleb,3726,SHOES,MEN,0,57,35,NAVY,43,September,2022
11/4/2022,3030,1,54.04,10/5/2022,3030,1448190-G JACKET MEN NAUTICA M,1,7.5,Ali Taleb,3030,JACKET,MEN,0,55,7.5,GREY,M,October,2022
11/4/2022,3659,1,24.56,1/8/2022,3659,HF0767 T-SHIRT MEN REEBOK M,7,105,Ali Taleb,3659,T-SHIRT,MEN,4,25,15,OLIVE,M,January,2022
11/4/2022,3743,1,56.01,9/17/2022,3743,GX6110 SHOES MEN REEBOK 40.5,2,70,Ali Taleb,3743,SHOES,MEN,0,57,35,GREY,40.5,September,2022
11/5/2022,3922,1,19.36,9/27/2022,3922,ADVR2002H T-SHIRT MEN ADIDAS XL,2,25,Ali Taleb,3922,T-SHIRT,MEN,0,22,12.5,GREY,XL,September,2022
11/5/2022,3927,1,22,9/27/2022,3927,FM1623 T-SHIRT MEN ADIDAS L,3,45,Ali Taleb,3927,T-SHIRT,MEN,0,25,15,BLACK,L,September,2022
11/5/2022,3380,-2,0,7/16/2022,3380,ENGLISHL CHINO PANTS MEN ENGLISH LAUNDRY 34,4,28,Ali Taleb,3380,CHINO PANTS,MEN,0,20,7,MULTI,34,July,2022
11/5/2022,3955,1,34.16,9/27/2022,3955,NEWPAB PANT MEN NEW BALANCE L,3,63,Ali Taleb,3955,PANT,MEN,0,35,21,BLACK,L,September,2022
11/5/2022,2978,1,31.49,10/5/2022,2978,199306-097 SWEATSHIRT MEN SPYDER M,1,7.5,Ali Taleb,2978,SWEATSHIRT,MEN,0,38,7.5,BLACK,M,October,2022
11/5/2022,3132,1,39.04,5/24/2022,3132,1542597-B JACKET MEN MONDETA XL,4,72,Ali Taleb,3132,JACKET,MEN,0,45,18,BLACK,XL,May,2022
11/5/2022,4032,1,0,9/27/2022,4032,847362-03 HOODIE MEN PUMA XL,3,54,Ali Taleb,4032,HOODIE,MEN,0,38,18,GREY,XL,September,2022
11/5/2022,2686,1,0,4/28/2022,2686,SPM716 PANT MEN SPYDER XL,2,42,Ali Taleb,2686,PANT,MEN,0,35,21,GREY,XL,April,2022
11/5/2022,3133,1,39.6,5/24/2022,3133,1542597-G JACKET MEN MONDETA M,4,72,Ali Taleb,3133,JACKET,MEN,0,45,18,GREY,M,May,2022
11/5/2022,3825,1,19.52,9/20/2022,3825,GP0135 CAP MEN REEBOK OS,1,15,Ali Taleb,3825,CAP,MEN,0,20,15,BLACK,OS,September,2022
11/5/2022,3851,1,24.4,9/20/2022,3851,DKBB503 P5-BOXER MEN DICKES XL,3,36,Ali Taleb,3851,P5-BOXER,MEN,0,25,12,MULTI,XL,September,2022
11/5/2022,3156,1,34.16,3/6/2022,3156,WROAVTA SHOES WOMEN NEW BALANCE 38,1,25,Ali Taleb,3156,SHOES,WOMEN,0,45,25,WHITE,38,March,2022
11/5/2022,2685,-1,0,4/28/2022,2685,SPM716 PANT MEN SPYDER L,3,63,Ali Taleb,2685,PANT,MEN,0,35,21,GREY,L,April,2022
11/5/2022,3998,1,26.4,9/27/2022,3998,BUFJ JEANS MEN BUFFALO 36,22,330,Ali Taleb,3998,JEANS,MEN,2,30,15,MULTI,36,September,2022
11/5/2022,3585,1,53.67,7/21/2022,3585,NEB-01 JACKET MEN NEW BALANCE M,4,108,Ali Taleb,3585,JACKET,MEN,2,55,27,BLACK,M,July,2022
11/5/2022,2915,5,12.43,5/5/2022,2915,NONE P1-SOCKS MEN WEATHERPROOF OS,10,10,Ali Taleb,2915,P1-SOCKS,MEN,0,3,1,MULTI,OS,May,2022
11/5/2022,3117,1,26.38,5/24/2022,3117,1560513-001 PANT MEN FILA L,10,150,Ali Taleb,3117,PANT,MEN,3,28,15,BLACK,L,May,2022
11/5/2022,3132,-1,-43.91,5/24/2022,3132,1542597-B JACKET MEN MONDETA XL,4,72,Ali Taleb,3132,JACKET,MEN,0,45,18,BLACK,XL,May,2022
11/5/2022,3113,1,26.38,5/24/2022,3113,1551890-001 HOODIE MEN FILA L,10,150,Ali Taleb,3113,HOODIE,MEN,3,28,15,BLACK,L,May,2022
11/5/2022,3131,1,43.91,5/24/2022,3131,1542597-B JACKET MEN MONDETA L,4,72,Ali Taleb,3131,JACKET,MEN,0,45,18,BLACK,L,May,2022
11/7/2022,3848,1,0,9/20/2022,3848,NB2616-940 P3-BOXER MEN CALVIN KLEIN XL,1,18,Ali Taleb,3848,P3-BOXER,MEN,0,30,18,BLACK,XL,September,2022
11/7/2022,3459,2,7.73,7/16/2022,3459,7079013 P1-TSHIRT MEN KIRKLAND XL,6,42,Ali Taleb,3459,P1-TSHIRT,MEN,4,8,7,BLACK,XL,July,2022
11/7/2022,1778,1,46.19,1/11/2021,1778,374322-07 SHOES MEN PUMA 44,7,210,Ali Taleb,1778,SHOES,MEN,0,55,30,NAVY,44,January,2021
11/7/2022,3333,1,33.8,7/16/2022,3333,FL4870 PANT MEN ADIDAS L,2,14,Ali Taleb,3333,PANT,MEN,0,35,7,BLACK,L,July,2022
11/7/2022,3851,-1,0,9/20/2022,3851,DKBB503 P5-BOXER MEN DICKES XL,3,36,Ali Taleb,3851,P5-BOXER,MEN,0,25,12,MULTI,XL,September,2022
11/7/2022,3997,2,50.38,9/27/2022,3997,BUFJ JEANS MEN BUFFALO 34,24,360,Ali Taleb,3997,JEANS,MEN,1,30,15,MULTI,34,September,2022
11/7/2022,1675,1,35.53,10/27/2021,1675,848417-01 PANT MEN PUMA XXL,1,30,Ali Taleb,1675,PANT,MEN,0,38,30,BLACK,XXL,October,2021
11/7/2022,3862,1,20.57,9/20/2022,3862,1354991-400 P6-SOCKS MEN UNDER ARMOUR 6'12,4,52,Ali Taleb,3862,P6-SOCKS,MEN,0,22,13,MULTI,6'12,September,2022
11/7/2022,3621,1,22.21,7/21/2022,3621,REM211SH01017 SHORT MEN REEBOK M,4,48,Ali Taleb,3621,SHORT,MEN,2,25,12,GREY,M,July,2022
11/7/2022,3361,1,7.34,7/16/2022,3361,33653-686 T-SHIRT MEN KIRKLAND L,1,7,Ali Taleb,3361,T-SHIRT,MEN,0,12,7,YELLOW,L,July,2022
11/7/2022,3132,1,42.07,5/24/2022,3132,1542597-B JACKET MEN MONDETA XL,4,72,Ali Taleb,3132,JACKET,MEN,0,45,18,BLACK,XL,May,2022
11/7/2022,2677,1,18.7,4/28/2022,2677,43YR-BK P5-SOCKS MEN SPYDER OS,10,95,Ali Taleb,2677,P5-SOCKS,MEN,0,20,9.5,BLACK,OS,April,2022
11/7/2022,2280,1,19.55,12/1/2022,2280,H51078 SHORT MEN ADIDAS M,3,45,Ali Taleb,2280,SHORT,MEN,0,22,15,GREY,M,December,2022
11/7/2022,3136,1,42.07,5/24/2022,3136,1542597-G JACKET MEN MONDETA XXL,1,18,Ali Taleb,3136,JACKET,MEN,0,45,18,GREY,XXL,May,2022
11/7/2022,2916,1,2.45,5/5/2022,2916,NONE P1-TSHIRT MEN KIRKLAND L,6,12,Ali Taleb,2916,P1-TSHIRT,MEN,0,4,2,WHITE,L,May,2022
11/7/2022,4014,1,28.05,9/27/2022,4014,848991-42 SHORT MEN PUMA XL,2,22,Ali Taleb,4014,SHORT,MEN,1,30,11,BLUE,XL,September,2022
11/7/2022,3165,1,38.63,3/6/2022,3165,5RM00928-013 SHOES WOMEN FILA 37.5,1,25,Ali Taleb,3165,SHOES,WOMEN,0,45,25,BLACK,37.5,March,2022
11/7/2022,2302,1,33.8,12/1/2022,2302,FQ5364 BAG MEN REEBOK OS,5,105,Ali Taleb,2302,BAG,MEN,1,35,21,BLACK,OS,December,2022
11/7/2022,2757,1,24.14,4/29/2022,2757,1309033 JEANS MEN URBAN STAR 36,1,7.5,Ali Taleb,2757,JEANS,MEN,0,25,7.5,BLUE,36,April,2022
11/7/2022,2617,1,21.25,4/28/2022,2617,586449-06 T-SHIRT MEN PUMA XXL,1,13,Ali Taleb,2617,T-SHIRT,MEN,0,22,13,NAVY,XXL,April,2022
11/7/2022,3833,2,57.94,9/20/2022,3833,KE1014011 P3-BOXER MEN NIKE L,4,76,Ali Taleb,3833,P3-BOXER,MEN,0,30,19,MULTI,L,September,2022
11/7/2022,2286,1,19.31,12/1/2022,2286,GH0402 CAP MEN REEBOK OS,10,150,Ali Taleb,2286,CAP,MEN,0,20,15,NAVY,OS,December,2022
11/7/2022,4071,1,57.94,10/15/2022,4071,G58544 SHOES MEN REEBOK 44,4,132,Ali Taleb,4071,SHOES,MEN,2,57,33,BLACK,44,October,2022
11/7/2022,2567,1,57.94,4/26/2022,2567,376840-04 SHOES MEN PUMA 41,5,175,Ali Taleb,2567,SHOES,MEN,0,60,35,BLACK,41,April,2022
11/7/2022,2676,2,42.49,4/28/2022,2676,161037 P6-SOCKS MEN COLUMBIA OS,17,204,Ali Taleb,2676,P6-SOCKS,MEN,0,22,12,BLACK,OS,April,2022
11/7/2022,3068,1,24.14,5/13/2022,3068,JEANS -GH BASS-36,3,45,Ali Taleb,3068,JEANS PANT,MEN,0,25,0,BLUE,36,May,2022
11/7/2022,3613,1,21.25,7/21/2022,3613,586276-01 T-SHIRT MEN PUMA XL,1,13,Ali Taleb,3613,T-SHIRT,MEN,0,22,13,BLACK,XL,July,2022
11/7/2022,1778,1,53.11,1/11/2021,1778,374322-07 SHOES MEN PUMA 44,7,210,Ali Taleb,1778,SHOES,MEN,0,55,30,NAVY,44,January,2021
11/7/2022,3645,1,24.14,1/8/2022,3645,672231-03 T-SHIRT MEN PUMA M,2,30,Ali Taleb,3645,T-SHIRT,MEN,1,25,15,GREY,M,January,2022
11/7/2022,3400,4,69.53,7/16/2022,3400,WEATO CARGO PANT MEN WEATHERPROOF 38,5,35,Ali Taleb,3400,CARGO PANT,MEN,0,20,7,OLIVE,38,July,2022
11/7/2022,4104,1,27.04,10/15/2022,4104,SPM519C SHORT MEN SPYDER XL,2,34,Ali Taleb,4104,SHORT,MEN,0,28,17,GREY,XL,October,2022
11/7/2022,3818,1,19.31,9/20/2022,3818,979218-B CAP MEN ADIDAS OS,2,30,Ali Taleb,3818,CAP,MEN,0,20,15,GREY,OS,September,2022
11/7/2022,2308,1,33.8,12/1/2022,2308,GD0679 BAG MEN REEBOK OS,1,21,Ali Taleb,2308,BAG,MEN,0,30,21,BLACK,OS,December,2022
11/7/2022,3998,2,57.94,9/27/2022,3998,BUFJ JEANS MEN BUFFALO 36,22,330,Ali Taleb,3998,JEANS,MEN,2,30,15,MULTI,36,September,2022
11/7/2022,2584,1,21.25,4/26/2022,2584,HE0127 T-SHIRT MEN ADIDAS XXL,1,13,Ali Taleb,2584,T-SHIRT,MEN,0,22,13,GREY,XXL,April,2022
11/7/2022,554,1,57.94,10/2/2021,554,FX0154 SHOES MEN REEBOK 41,2,74,Ali Taleb,554,SHOES,MEN,0,60,37,NAVY,41,October,2021
11/8/2022,2962,1,23.32,10/5/2022,2962,1543102 PANT MEN NAUTICA S,1,7.5,Ali Taleb,2962,PANT,MEN,0,25,7.5,BLACK,S,October,2022
11/8/2022,3586,1,45.9,7/21/2022,3586,NEB-01 JACKET MEN NEW BALANCE XL,1,27,Ali Taleb,3586,JACKET,MEN,0,55,27,BLACK,XL,July,2022
11/8/2022,3222,1,51.3,6/16/2022,3222,1011B036 SHOES MEN ASICS 41.5,1,30,Ali Taleb,3222,SHOES,MEN,0,55,30,GREY,41.5,June,2022
11/8/2022,3597,1,44.77,7/21/2022,3597,1159163 JACKET MEN RUGGED ELEMENTS XL,8,200,Ali Taleb,3597,JACKET,MEN,4,48,25,OLIVE,XL,July,2022
11/8/2022,3949,1,33.38,9/27/2022,3949,AM0954-030 SWEATSHIRT MEN COLUMBIA M,2,38,Ali Taleb,3949,SWEATSHIRT,MEN,0,40,19,OLIVE,M,September,2022
11/8/2022,3132,1,37.31,5/24/2022,3132,1542597-B JACKET MEN MONDETA XL,4,72,Ali Taleb,3132,JACKET,MEN,0,45,18,BLACK,XL,May,2022
11/8/2022,1452,1,18.65,6/18/2021,1452,9SS61DS JEANS MEN WRANGLER 42,1,15,Ali Taleb,1452,JEANS,MEN,0,22,15,BLUE,42,June,2021
11/9/2022,3987,1,35.26,9/27/2022,3987,REM204FH11-022 HOODIE MEN REEBOK M,2,42,Ali Taleb,3987,HOODIE,MEN,0,35,21,BLACK,M,September,2022
11/9/2022,2936,1,63.23,5/5/2022,2936,1530028-B JACKET MEN HI-TEC XL,4,126,Ali Taleb,2936,JACKET,MEN,0,65,31.5,BLACK,XL,May,2022
11/9/2022,3131,1,45.34,5/24/2022,3131,1542597-B JACKET MEN MONDETA L,4,72,Ali Taleb,3131,JACKET,MEN,0,45,18,BLACK,L,May,2022
11/9/2022,3961,1,24.32,9/27/2022,3961,1528956-B HOODIE MEN GERRY XL,2,22,Ali Taleb,3961,HOODIE,MEN,0,25,11,BLACK,XL,September,2022
11/9/2022,2761,1,25.19,4/29/2022,2761,1309036 JEANS MEN URBAN STAR 34,1,7.5,Ali Taleb,2761,JEANS,MEN,0,25,7.5,BLUE,34,April,2022
11/9/2022,3251,1,53.5,6/23/2022,3251,1011A824 SHOES MEN ASICS 46,1,30,Ali Taleb,3251,SHOES,MEN,0,55,30,GREY,46,June,2022
11/10/2022,1622,1,25.28,6/8/2021,1622,1348354-B SHIRT MEN BOLLE M,2,26,Ali Taleb,1622,SHIRT,MEN,0,25,13,BLUE,M,June,2021
11/10/2022,3564,1,32.86,7/21/2022,3564,SPM716 PANT MEN SPYDER L,1,17,Ali Taleb,3564,PANT,MEN,0,35,17,BLACK,L,July,2022
11/10/2022,3561,1,32.86,7/21/2022,3561,1532076 JACKET MEN SPYDER L,10,180,Ali Taleb,3561,JACKET,MEN,0,35,18,BLACK,L,July,2022
11/10/2022,3385,1,30.33,7/16/2022,3385,LEV505 JEANS MEN LEVIS 34,6,42,Ali Taleb,3385,JEANS,MEN,0,30,7,BLUE,34,July,2022
11/10/2022,3411,1,22.75,7/16/2022,3411,7771373 PANT MEN KIRKLAND L,2,14,Ali Taleb,3411,PANT,MEN,0,25,7,GREY,L,July,2022
11/11/2022,2914,8,24.03,5/5/2022,2914,NONE P1-SOCKS MEN PUMA OS,37,37,Ali Taleb,2914,P1-SOCKS,MEN,0,3,1,MULTI,OS,May,2022
11/11/2022,2314,2,8.01,1/14/2022,2314,P1-BOXER BOXER MEN HANES M,19,19,Ali Taleb,2314,BOXER,MEN,4,4,1,MULTI,M,January,2022
11/11/2022,3594,1,25.04,7/21/2022,3594,1543714 HOODIE MEN EDDIE BAUER M,10,110,Ali Taleb,3594,HOODIE,MEN,2,25,11,GREY,M,July,2022
11/11/2022,3042,1,20.03,10/5/2022,3042,527D950-301 SWEATER MEN GH BASS M,1,7.5,Ali Taleb,3042,SWEATER,MEN,0,20,7.5,OLIVE GREEN,M,October,2022
11/11/2022,3441,1,18.03,7/16/2022,3441,EDDBPA PANT MEN EDDIE BAUER MULTI,15,105,Ali Taleb,3441,PANT,MEN,0,10,7,MULTI,MULTI,July,2022
11/11/2022,3104,1,35.05,5/24/2022,3104,1357092-001 HOODIE MEN UNDER ARMOUR M,10,220,Ali Taleb,3104,HOODIE,MEN,6,35,22,BLACK,M,May,2022
11/11/2022,3836,1,30.04,9/20/2022,3836,KE1004001 P2-VNECK MEN NIKE M,1,20,Ali Taleb,3836,P2-VNECK,MEN,0,30,20,BLACK,M,September,2022
11/12/2022,3837,1,25.12,9/20/2022,3837,ABS91014 P4-BOXER MEN SPYDER M,1,16,Ali Taleb,3837,P4-BOXER,MEN,0,28,16,MULTI,M,September,2022
11/12/2022,2685,1,0,4/28/2022,2685,SPM716 PANT MEN SPYDER L,3,63,Ali Taleb,2685,PANT,MEN,0,35,21,GREY,L,April,2022
11/12/2022,2675,1,19.95,4/28/2022,2675,976407-G P6-SOCKS MEN ADIDAS OS,12,144,Ali Taleb,2675,P6-SOCKS,MEN,0,22,12,BLACK,OS,April,2022
11/12/2022,4032,-1,0,9/27/2022,4032,847362-03 HOODIE MEN PUMA XL,3,54,Ali Taleb,4032,HOODIE,MEN,0,38,18,GREY,XL,September,2022
11/12/2022,1377,1,45.35,6/5/2021,1377,WM3220-464 JACKET MEN COLUMBIA M,1,25,Ali Taleb,1377,JACKET,MEN,0,50,18,NAVY BLUE,M,June,2021
11/12/2022,3548,1,20.09,7/19/2022,3548,1543103 PANT MEN NAUTICA M,1,7,Ali Taleb,3548,PANT,MEN,0,20,7,NAVY,M,July,2022
11/14/2022,3126,1,27.7,5/24/2022,3126,1551890-410 HOODIE MEN FILA M,5,75,Ali Taleb,3126,HOODIE,MEN,0,28,15,NAVY,M,May,2022
11/14/2022,2992,1,50.99,10/5/2022,2992,1311092-O JACKET MEN GERRY M,1,7.5,Ali Taleb,2992,JACKET,MEN,0,55,7.5,OLIVE GREEN,M,October,2022
11/14/2022,3121,1,27.7,5/24/2022,3121,1560513-410 PANT MEN FILA M,3,45,Ali Taleb,3121,PANT,MEN,0,28,15,NAVY,M,May,2022
11/14/2022,1932,1,20.4,12/25/2021,1932,42210845 CHINO PANT MEN GOODFELLOW 32,1,9,Ali Taleb,1932,CHINO PANT,MEN,0,22,9,BLACK,32,December,2021
11/14/2022,3971,1,32.45,9/27/2022,3971,CU6214-482 HOODIE MEN NIKE M,2,44,Ali Taleb,3971,HOODIE,MEN,0,35,22,BLUE,M,September,2022
11/14/2022,2708,1,41.72,4/28/2022,2708,GD3835 JACKET MEN ADIDAS S,1,24,Ali Taleb,2708,JACKET,MEN,0,45,24,BLACK,S,April,2022
11/14/2022,3983,1,35.25,9/27/2022,3983,REM204PA26-013 PANT MEN REEBOK L,2,42,Ali Taleb,3983,PANT,MEN,1,35,21,BLACK,L,September,2022
11/14/2022,678,1,12.97,8/4/2021,678,040051233-P3 BOXER MEN GOODFELLOW XXL,8,56,Ali Taleb,678,BOXER,MEN,1,15,7,MULTI,XXL,August,2021
11/14/2022,4224,1,30.27,11/11/2022,4224,FP9169 PANT MEN REEBOK XL,3,66,Ali Taleb,4224,PANT,MEN,0,35,22,GREY,XL,November,2022
11/14/2022,1864,1,23.18,12/25/2021,1864,42112056 JEANS MEN GOODFELLOW 32,1,10,Ali Taleb,1864,JEANS,MEN,0,25,10,BLUE,32,December,2021
11/14/2022,3726,1,52.84,9/17/2022,3726,H00836 SHOES MEN REEBOK 43,9,315,Ali Taleb,3726,SHOES,MEN,0,57,35,NAVY,43,September,2022
11/14/2022,1728,1,30.27,1/11/2021,1728,T219511B VEST MEN 32DEGREES XXL,2,40,Ali Taleb,1728,VEST,MEN,0,35,20,BLACK,XXL,January,2021
11/15/2022,2685,-1,-35.11,4/28/2022,2685,SPM716 PANT MEN SPYDER L,3,63,Ali Taleb,2685,PANT,MEN,0,35,21,GREY,L,April,2022
11/15/2022,3806,1,27.08,9/19/2022,3806,SMF200B1 SLIPPER MEN NEW BALANCE 44,1,16,Ali Taleb,3806,SLIPPER,MEN,0,27,16,NAVY,44,September,2022
11/15/2022,3571,1,35.11,7/21/2022,3571,2031D613-001 PANT MEN ASICS L,4,68,Ali Taleb,3571,PANT,MEN,3,35,17,BLACK,L,July,2022
11/15/2022,2969,1,35.11,10/5/2022,2969,544802-03 JACKET MEN PUMA M,3,22.5,Ali Taleb,2969,JACKET,MEN,1,35,7.5,NAVY,M,October,2022
11/15/2022,4043,1,35.11,9/27/2022,4043,670911-06 PANT MEN PUMA M,5,100,Ali Taleb,4043,PANT,MEN,1,35,20,NAVY,M,September,2022
11/15/2022,4054,1,33.67,9/27/2022,4054,847363-03 PANT MEN PUMA XXL,1,18,Ali Taleb,4054,PANT,MEN,0,35,18,GREY,XXL,September,2022
11/15/2022,4033,1,36.55,9/27/2022,4033,847362-03 HOODIE MEN PUMA XXL,1,18,Ali Taleb,4033,HOODIE,MEN,0,38,18,GREY,XXL,September,2022
11/16/2022,3806,1,27.07,9/19/2022,3806,SMF200B1 SLIPPER MEN NEW BALANCE 44,1,16,Ali Taleb,3806,SLIPPER,MEN,0,27,16,NAVY,44,September,2022
11/16/2022,1369,1,64.92,6/5/2021,1369,WM6044-053 JACKET MEN COLUMBIA M,1,25,Ali Taleb,1369,JACKET,MEN,0,70,18,GREY,M,June,2021
11/16/2022,3574,1,32.46,7/21/2022,3574,REM204PA27005 PANT MEN REEBOK S,1,17,Ali Taleb,3574,PANT,MEN,0,35,17,GREY,S,July,2022
11/16/2022,2688,1,35.24,4/28/2022,2688,SPM810A JACKET MEN SPYDER M,3,63,Ali Taleb,2688,JACKET,MEN,0,38,21,GREY,M,April,2022
11/16/2022,4497,1,27.82,12/11/2022,4497,FZ9735 P3-BOXER MEN REEBOK M,5,100,Ali Taleb,4497,P3-BOXER,MEN,0,30,20,MULTI,M,December,2022
11/16/2022,3732,1,70.19,9/17/2022,3732,GZ0919 SHOES MEN REEBOK 43,1,55,Ali Taleb,3732,SHOES,MEN,0,70,35,GREY,43,September,2022
11/16/2022,4092,1,25.07,10/15/2022,4092,REM202SH33-008 SHORT MEN REEBOK M,3,45,Ali Taleb,4092,SHORT,MEN,2,25,15,GREY,M,October,2022
11/16/2022,3602,1,45.12,7/21/2022,3602,1159165 JACKET MEN RUGGED ELEMENTS S,4,100,Ali Taleb,3602,JACKET,MEN,2,48,25,BLACK,S,July,2022
11/16/2022,3104,1,32.34,5/24/2022,3104,1357092-001 HOODIE MEN UNDER ARMOUR M,10,220,Ali Taleb,3104,HOODIE,MEN,6,35,22,BLACK,M,May,2022
11/17/2022,3932,1,32.08,9/27/2022,3932,SPSFD033-001 JACKET MEN SPYDER M,2,42,Ali Taleb,3932,JACKET,MEN,1,35,21,BLACK,M,September,2022
11/17/2022,3501,1,35.05,7/19/2022,3501,199307-06 SWEATSHIRT MEN SPYDER L,1,7,Ali Taleb,3501,SWEATSHIRT,MEN,0,38,7,GREY,L,July,2022
11/17/2022,3876,-1,-60,9/21/2022,3876,387760-27 SHOES MEN PUMA 43,1,40,Ali Taleb,3876,SHOES,MEN,0,60,40,WHITE,43,September,2022
11/17/2022,3718,1,10,1/8/2022,3718,1295724 BELT MEN TIMBERLAND -,3,15,Ali Taleb,3718,BELT,MEN,0,10,5,BLACK,-,January,2022
11/17/2022,4308,1,55,11/11/2022,4308,CL9771 SHOES WOMEN REEBOK 37.5,2,60,Ali Taleb,4308,SHOES,WOMEN,0,55,30,WHITE,37.5,November,2022
11/17/2022,3935,1,27.67,9/27/2022,3935,1437823-B SWEATSHIRT MEN SPYDER M,10,127.5,Ali Taleb,3935,SWEATSHIRT,MEN,3,30,12.75,BLACK,M,September,2022
11/17/2022,3507,1,32.28,7/19/2022,3507,1357092-012 HOODIE MEN UNDER ARMOUR L,1,7,Ali Taleb,3507,HOODIE,MEN,0,35,7,GREY,L,July,2022
11/17/2022,4124,1,22.92,10/15/2022,4124,HA6313 T-SHIRT MEN REEBOK M,3,42,Ali Taleb,4124,T-SHIRT,MEN,1,25,14,BLACK,M,October,2022
11/17/2022,3731,1,70,9/17/2022,3731,GZ0919 SHOES MEN REEBOK 42.5,1,55,Ali Taleb,3731,SHOES,MEN,0,70,35,GREY,42.5,September,2022
11/17/2022,3726,1,57,9/17/2022,3726,H00836 SHOES MEN REEBOK 43,9,315,Ali Taleb,3726,SHOES,MEN,0,57,35,NAVY,43,September,2022
11/17/2022,3724,1,57,9/17/2022,3724,G58544 SHOES MEN REEBOK 44.5,5,175,Ali Taleb,3724,SHOES,MEN,-1,57,35,BLACK,44.5,September,2022
11/18/2022,3130,1,40.88,5/24/2022,3130,1542597-B JACKET MEN MONDETA M,4,72,Ali Taleb,3130,JACKET,MEN,2,45,18,BLACK,M,May,2022
11/18/2022,3132,1,39.97,5/24/2022,3132,1542597-B JACKET MEN MONDETA XL,4,72,Ali Taleb,3132,JACKET,MEN,0,45,18,BLACK,XL,May,2022
11/18/2022,2935,1,59.04,5/5/2022,2935,1530028-B JACKET MEN HI-TEC M,4,126,Ali Taleb,2935,JACKET,MEN,1,65,31.5,BLACK,M,May,2022
11/18/2022,3130,-1,-44.96,5/24/2022,3130,1542597-B JACKET MEN MONDETA M,4,72,Ali Taleb,3130,JACKET,MEN,2,45,18,BLACK,M,May,2022
11/18/2022,3949,1,37.47,9/27/2022,3949,AM0954-030 SWEATSHIRT MEN COLUMBIA M,2,38,Ali Taleb,3949,SWEATSHIRT,MEN,0,40,19,OLIVE,M,September,2022
11/18/2022,3135,1,44.96,5/24/2022,3135,1542597-G JACKET MEN MONDETA XL,4,72,Ali Taleb,3135,JACKET,MEN,2,45,18,GREY,XL,May,2022
11/18/2022,3734,1,56.95,9/17/2022,3734,GX3598 SHOES MEN REEBOK 42,3,105,Ali Taleb,3734,SHOES,MEN,0,57,35,BLACK,42,September,2022
11/19/2022,1768,1,43.22,1/11/2021,1768,1484906-N JACKET MEN 32DEGREE L,2,40,Ali Taleb,1768,JACKET,MEN,1,45,20,NAVY,L,January,2021
11/19/2022,3114,1,27.55,5/24/2022,3114,1551890-001 HOODIE MEN FILA XL,7,105,Ali Taleb,3114,HOODIE,MEN,1,28,15,BLACK,XL,May,2022
11/19/2022,3119,1,27.55,5/24/2022,3119,1560513-001 PANT MEN FILA XXL,4,60,Ali Taleb,3119,PANT,MEN,2,28,15,BLACK,XXL,May,2022
11/19/2022,4040,1,30.05,9/27/2022,4040,670911-01 PANT MEN PUMA L,7,140,Ali Taleb,4040,PANT,MEN,0,35,20,BLACK,L,September,2022
11/19/2022,3122,1,26.89,5/24/2022,3122,1560513-410 PANT MEN FILA L,3,45,Ali Taleb,3122,PANT,MEN,0,28,15,NAVY,K,May,2022
11/19/2022,3112,1,24.49,5/24/2022,3112,1551890-001 HOODIE MEN FILA M,10,150,Ali Taleb,3112,HOODIE,MEN,0,28,15,BLACK,M,May,2022
11/19/2022,3560,1,30.61,7/21/2022,3560,1532076 JACKET MEN SPYDER M,10,180,Ali Taleb,3560,JACKET,MEN,3,35,18,BLACK,M,July,2022
11/19/2022,4031,1,0,9/27/2022,4031,847362-03 HOODIE MEN PUMA L,7,126,Ali Taleb,4031,HOODIE,MEN,1,38,18,GREY,L,September,2022
11/19/2022,4039,1,0,9/27/2022,4039,670911-01 PANT MEN PUMA M,6,120,Ali Taleb,4039,PANT,MEN,0,35,20,BLACK,M,September,2022
11/19/2022,971,2,7.51,8/4/2021,971,MIX-P1 BOXER MEN HANES L,9,9,Ali Taleb,971,BOXER,MEN,1,4,1,MULTI,L,August,2021
11/19/2022,4043,-1,0,9/27/2022,4043,670911-06 PANT MEN PUMA M,5,100,Ali Taleb,4043,PANT,MEN,1,35,20,NAVY,M,September,2022
11/19/2022,2969,-1,0,10/5/2022,2969,544802-03 JACKET MEN PUMA M,3,22.5,Ali Taleb,2969,JACKET,MEN,1,35,7.5,NAVY,M,October,2022
11/19/2022,1661,1,15.4,10/27/2021,1661,BV2707-071 PANT MEN NIKE XXXL,1,15,Ali Taleb,1661,PANT,MEN,0,38,15,GREY,XXXL,October,2021
11/19/2022,3968,1,25.67,9/27/2022,3968,H62474 SWEATSHIRT MEN ADIDAS XXL,2,34,Ali Taleb,3968,SWEATSHIRT,MEN,0,30,17,WHITE,XXL,September,2022
11/21/2022,4049,1,33.5,9/27/2022,4049,670911-03 PANT MEN PUMA L,5,100,Ali Taleb,4049,PANT,MEN,0,35,20,GREY,L,September,2022
