Ref#,Date,Time,Item Code,Description,Qty In Stock,Price,Sales Qty,Sales Price,Discount %,Total Sales,Price in USD,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size
SIH0000110,5/4/2023,21:21,2599,P6-SOCKS MEN,1,22,1,2200000,0,2200000,22,P6-SOCKS,Men,0,22,12,MULTI,
SIH0000110,5/4/2023,21:21,2604,P6-SOCKS MEN,4,22,1,2200000,0,2200000,22,P6-SOCKS,Men,2,22,12,MULTI,
SIH0000110,5/4/2023,21:21,4824,PANT KIDS 99005794 ADIDAS,0,20,1,2000000,6.0241,1879518,20,PANT KIDS,Kids,0,20,7,GREY,L
SIH0000110,5/4/2023,21:21,4879,SLIPPER Men PUMA,1,30,1,3000000,6.0241,2819277,30,SLIPPER,Men,0,30,10,CAMOFLAGE,43
SIH0000110,5/4/2023,21:21,4617,T-SHIRT MEN 99007454 REEBOK,0,25,1,2500000,3.7037,2407407.5,25,T-SHIRT MEN,Men,0,25,15,OLIVE,XL
SIH0000110,5/4/2023,21:21,4291,POLO MEN REEBOK,0,35,1,3500000,3.7037,3370370.5,35,POLO,Men,0,35,24,WHITE,XL
SIH0000110,5/4/2023,21:21,4269,T-SHIRT MEN REEBOK,0,25,1,2500000,3.7037,2407407.5,25,T-SHIRT,Men,0,25,14.5,WHITE,XL
SIH0000111,5/5/2023,22:01,4059,SHOES MEN SKECHERS,3,60,1,6000000,16.6667,4999998,60,SHOES,Men,0,60,33,BLACK,45
SIH0000111,5/5/2023,22:01,4882,SLIPPER Men PUMA,0,30,1,3000000,6.6667,2799999,30,SLIPPER,Men,0,30,7,BLACK,43
SIH0000111,5/5/2023,22:01,3996,JEANS MEN BUFFALO,3,30,1,3000000,18.1818,2454546,30,JEANS,Men,2,30,15,MULTI,32
SIH0000111,5/5/2023,22:01,3092,T-SHIRT MEN PUMA,1,25,1,2500000,18.1818,2045455,25,T-SHIRT,Men,1,25,13,WHITE,L
SIH0000111,5/5/2023,22:01,4096,SHORT MEN SPYDER,0,28,1,2800000,10.7143,2499999.6,28,SHORT,Men,0,28,17,GREY,M
SIH0000111,5/5/2023,22:01,4428,SHOES MEN REEBOK,0,65,1,6500000,7.6923,6000000.5,65,SHOES,Men,0,65,39,BLACK,42
SIH0000114,5/5/2023,11:26,2821,T-SHIRT MEN LUCKY BRAND,0,18,1,1800000,0,1800000,18,T-SHIRT,Men,0,18,7.5,GREY,S
SIH0000112,5/6/2023,21:14,4528,SHOES MEN NIKE,0,85,1,8500000,5.8824,7999996,85,SHOES,Men,0,85,35,WHITE,44
SIH0000112,5/6/2023,21:14,4443,SHOES MEN REEBOK,0,68,1,6800000,5.8824,6399996.8,68,SHOES,Men,0,68,43,BLUE,42.5
SIH0000112,5/6/2023,21:14,3908,POLO MEN GERRY,0,22,1,2200000,13.4615,1903847,22,POLO,Men,0,22,10,OLIVE,L
SIH0000112,5/6/2023,21:14,4223,PANT MEN REEBOK,1,35,1,3500000,13.4615,3028847.5,35,PANT,Men,1,35,22,GREY,L
SIH0000112,5/6/2023,21:14,4268,T-SHIRT MEN REEBOK,0,25,1,2500000,13.4615,2163462.5,25,T-SHIRT,Men,0,25,14.5,WHITE,L
SIH0000112,5/6/2023,21:14,4895,Shoes Women Nike,0,70,1,7000000,0,7000000,70,SHOES,Women,0,70,30,White,38.5
SIH0000112,5/6/2023,21:14,4879,SLIPPER Men PUMA,1,30,-1,3000000,13.4615,-2596155,30,SLIPPER,Men,0,30,10,CAMOFLAGE,43
SIH0000113,5/8/2023,21:01,4850,Cargo Men Sonoma,0,22,1,2200000,100,0,22,Cargo,Men,0,22,4.5,Grey,M
SIH0000113,5/8/2023,21:01,4623,POLO MEN 99009800 RALPH LAUREN,0,45,1,4500000,11.1111,4000000.5,45,POLO MEN,Men,0,45,25,OLIVE,M
SIH0000113,5/8/2023,21:01,3909,POLO MEN GERRY,0,22,1,2200000,0,2200000,22,POLO,Men,0,22,10,OLIVE,XL
SIH0000113,5/8/2023,21:01,4067,SHOES MEN SKECHERS,0,60,1,6000000,8.3333,5500002,60,SHOES,Men,0,60,33,NAVY,45
SIH0000113,5/8/2023,21:01,2604,P6-SOCKS MEN,4,22,1,2200000,0,2200000,22,P6-SOCKS,Men,2,22,12,MULTI,
SIH0000113,5/8/2023,21:01,4418,SHOES MEN REEBOK,0,75,1,7500000,9.3333,6800002.5,75,SHOES,Men,0,75,41,GREY,41
SIH0000113,5/8/2023,21:01,3092,T-SHIRT MEN PUMA,1,25,-1,2500000,100,0,25,T-SHIRT,Men,1,25,13,WHITE,L
SIH0000113,5/8/2023,21:01,3999,JEANS MEN BUFFALO,0,30,1,3000000,16.6667,2499999,30,JEANS,Men,0,30,15,MULTI,38
SIH0000113,5/8/2023,21:01,3998,JEANS MEN BUFFALO,2,30,1,3000000,0,3000000,30,JEANS,Men,2,30,15,MULTI,36
SIH0000113,5/8/2023,21:01,3761,SHOES MEN SKECHERS,-1,60,1,6000000,8.3333,5500002,60,SHOES,Men,0,60,33,BLACK,45
SIH0000116,5/8/2023,13:18,4435,SHOES MEN REEBOK,0,68,1,6800000,0,6800000,68,SHOES,Men,0,68,40,BLACK,43
SIH0000117,5/8/2023,15:03,1969,SHORT MEN GOODFELLOW,0,18,1,2000000,0,2000000,18,SHORT,Men,0,18,6,GREY,38
SIH0000114,5/9/2023,21:02,1793,SHOES MEN ADIDAS,0,55,1,5500000,11.3514,4875673,55,SHOES,Men,0,55,27,WHITE,44.5
SIH0000114,5/9/2023,21:02,4846,Jeans Men Sonoma,0,25,1,2500000,8,2300000,25,JEANS,Men,0,25,4.5,Blue,36
SIH0000114,5/9/2023,21:02,3911,POLO MEN GERRY,0,22,1,2200000,0,2200000,22,POLO,Men,0,22,10,NAVY,M
SIH0000114,5/9/2023,21:02,4623,POLO MEN 99009800 RALPH LAUREN,0,45,-1,4500000,11.1111,-4000000.5,45,POLO MEN,Men,0,45,25,OLIVE,M
SIH0000114,5/9/2023,21:02,4059,SHOES MEN SKECHERS,3,60,-1,6000000,0,-6000000,60,SHOES,Men,0,60,33,BLACK,45
SIH0000114,5/9/2023,21:02,4283,POLO MEN REEBOK,0,35,1,3500000,11.3514,3102701,35,POLO,Men,0,35,24,BLUE,S
SIH0000114,5/9/2023,21:02,3320,PANT MEN ASICS,0,35,1,3500000,11.3514,3102701,35,PANT,Men,0,35,17,GREY,S
SIH0000114,5/9/2023,21:02,3890,T-SHIRT MEN UNDER ARMOUR,0,25,1,2500000,11.3514,2216215,25,T-SHIRT,Men,1,25,14.5,GREY,S
SIH0000114,5/9/2023,21:02,4347,SHOES WOMEN REEBOK,0,57,1,5700000,12.2807,5000000.1,57,SHOES,Women,0,57,40,BLACK,38
SIH0000114,5/9/2023,21:02,3761,SHOES MEN SKECHERS,-1,60,1,6000000,0,6000000,60,SHOES,Men,0,60,33,BLACK,45
SIH0000114,5/9/2023,21:02,4288,POLO MEN REEBOK,0,35,1,3500000,11.3514,3102701,35,POLO,Men,0,35,24,WHITE,S
SIH0000115,5/10/2023,21:03,2643,POLO MEN PUMA,0,25,1,2500000,0,2500000,25,POLO,Men,0,25,16,GREY,M
SIH0000116,5/10/2023,21:03,3320,PANT MEN ASICS,0,35,-1,3500000,0,-3500000,35,PANT,Men,0,35,17,GREY,S
SIH0000116,5/10/2023,21:03,4303,CAP MEN UNDER ARMOUR,0,25,1,2500000,20,2000000,25,CAP,Men,0,25,15,BLACK,OS
SIH0000116,5/10/2023,21:03,3331,PANT MEN ADIDAS,0,35,1,3500000,0,3500000,35,PANT,Men,0,35,7,BLACK,S
SIH0000118,5/10/2023,15:08,4316,SHOES WOMEN REEBOK,0,55,2,3000000,0,6000000,55,SHOES,Women,0,55,30,BLACK,35.5
SIH0000118,5/10/2023,15:08,4291,POLO MEN REEBOK,0,35,1,2400000,0,2400000,35,POLO,Men,0,35,24,WHITE,XL
SIH0000118,5/10/2023,15:08,4280,POLO MEN REEBOK,0,30,1,2400000,0,2400000,30,POLO,Men,0,30,24,BLACK,L
SIH0000118,5/10/2023,15:08,4281,POLO MEN REEBOK,0,30,1,2400000,0,2400000,30,POLO,Men,0,30,24,BLACK,XL
SIH0000118,5/10/2023,15:08,2643,POLO MEN PUMA,0,25,1,1600000,0,1600000,25,POLO,Men,0,25,16,GREY,M
SIH0000118,5/10/2023,15:08,4285,POLO MEN REEBOK,1,30,1,2400000,0,2400000,30,POLO,Men,1,30,24,BLUE,L
SIH0000118,5/10/2023,15:08,4286,POLO MEN REEBOK,0,30,1,2400000,0,2400000,30,POLO,Men,0,30,24,BLUE,XL
SIH0000118,5/10/2023,15:08,4290,POLO MEN REEBOK,0,30,1,2400000,0,2400000,30,POLO,Men,0,30,24,WHITE,L
SIH0000118,5/10/2023,15:08,3727,SHOES MEN REEBOK,0,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,NAVY,44
SIH0000118,5/10/2023,15:08,3738,SHOES MEN REEBOK,3,57,1,3500000,0,3500000,57,SHOES,Men,1,57,35,BLACK,44.5
SIH0000118,5/10/2023,15:08,4315,SHOES WOMEN REEBOK,0,55,2,3000000,0,6000000,55,SHOES,Women,0,55,30,BLACK,35
SIH0000118,5/10/2023,15:08,4867,Shoes Men Nike,0,75,1,3300000,0,3300000,75,SHOES,Men,0,75,33,White,42.5
SIH0000118,5/10/2023,15:08,3728,SHOES MEN REEBOK,0,57,3,3500000,0,10500000,57,SHOES,Men,1,57,35,NAVY,44.5
SIH0000118,5/10/2023,15:08,4310,SHOES WOMEN REEBOK,0,55,1,3000000,0,3000000,55,SHOES,Women,0,55,30,WHITE,35
SIH0000117,5/11/2023,21:01,4223,PANT MEN REEBOK,1,35,-1,3500000,0,-3500000,35,PANT,Men,1,35,22,GREY,L
SIH0000117,5/11/2023,21:01,4222,PANT MEN REEBOK,0,35,1,3500000,0,3500000,35,PANT,Men,1,35,22,GREY,M
SIH0000118,5/12/2023,21:13,3997,JEANS MEN BUFFALO,1,30,3,3000000,16.6667,7499997,30,JEANS,Men,1,30,15,MULTI,34
SIH0000118,5/12/2023,21:13,3998,JEANS MEN BUFFALO,2,30,2,3000000,16.6667,4999998,30,JEANS,Men,2,30,15,MULTI,36
SIH0000118,5/12/2023,21:13,3440,SHORT MEN SPEEDO,0,18,1,1800000,33.3333,1200000.6,18,SHORT,Men,0,18,7,BLUE,L
SIH0000119,5/13/2023,12:02,4526,LTHR SHOES WOMEN REEBOK,0,55,1,2000000,0,2000000,55,SHOES,Women,0,55,20,WHITE,38
SIH0000119,5/13/2023,12:02,4428,SHOES MEN REEBOK,0,65,1,3900000,0,3900000,65,SHOES,Men,0,65,39,BLACK,42
SIH0000119,5/13/2023,12:02,3824,CAP MEN REEBOK,0,20,2,1500000,0,3000000,20,CAP,Men,0,20,15,NAVY,OS
SIH0000119,5/13/2023,12:02,4273,T-SHIRT MEN REEBOK,1,28,1,2200000,0,2200000,28,T-SHIRT,Men,1,28,22,NAVY,M
SIH0000119,5/13/2023,12:02,3749,SHOES MEN REEBOK,0,57,2,3500000,0,7000000,57,SHOES,Men,0,57,35,GREY,44.5
SIH0000119,5/13/2023,12:02,4091,SHORT MEN REEBOK,1,25,1,1500000,0,1500000,25,SHORT,Men,1,25,15,GREY,S
SIH0000119,5/13/2023,12:02,3671,T-SHIRT MEN REEBOK,1,25,2,1500000,0,3000000,25,T-SHIRT,Men,0,25,15,BLUE,M
SIH0000119,5/13/2023,12:02,4222,PANT MEN REEBOK,0,35,2,2200000,0,4400000,35,PANT,Men,1,35,22,GREY,M
SIH0000119,5/13/2023,12:02,3740,SHOES MEN REEBOK,-1,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,BLACK,45.5
SIH0000119,5/13/2023,12:02,4272,T-SHIRT MEN REEBOK,0,28,1,2200000,0,2200000,28,T-SHIRT,Men,0,28,22,GREY,L
SIH0000119,5/13/2023,12:02,3747,SHOES MEN REEBOK,0,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,GREY,43
SIH0000119,5/13/2023,12:02,3733,SHOES MEN REEBOK,1,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,BLACK,40.5
SIH0000119,5/13/2023,12:02,3746,SHOES MEN REEBOK,0,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,GREY,42.5
SIH0000119,5/13/2023,12:02,4432,SHOES MEN REEBOK,0,68,1,4000000,0,4000000,68,SHOES,Men,0,68,40,BLACK,41
SIH0000119,5/13/2023,12:02,3623,SHORT MEN REEBOK,3,25,1,1200000,0,1200000,25,SHORT,Men,3,25,12,GREY,XL
SIH0000119,5/13/2023,12:02,2927,HOODIE MEN REEBOK,0,35,1,2050000,0,2050000,35,HOODIE,Men,0,35,20.5,BLACK,XL
SIH0000119,5/13/2023,12:02,4235,T-SHIRT MEN REEBOK,2,25,2,1450000,0,2900000,25,T-SHIRT,Men,2,25,14.5,OLIVE,L
SIH0000119,5/13/2023,12:02,4084,SHORT MEN REEBOK,0,25,2,1500000,0,3000000,25,SHORT,Men,0,25,15,NAVY,S
SIH0000119,5/13/2023,12:02,4425,SHOES MEN REEBOK,0,75,1,4300000,0,4300000,75,SHOES,Men,0,75,43,WHITE,43
SIH0000119,5/13/2023,12:02,4234,T-SHIRT MEN REEBOK,2,25,5,1450000,0,7250000,25,T-SHIRT,Men,2,25,14.5,OLIVE,M
SIH0000119,5/13/2023,12:02,3663,T-SHIRT MEN REEBOK,1,25,1,1500000,0,1500000,25,T-SHIRT,Men,1,25,15,NAVY,M
SIH0000119,5/13/2023,12:02,3659,T-SHIRT MEN REEBOK,4,25,1,1500000,0,1500000,25,T-SHIRT,Men,4,25,15,OLIVE,M
SIH0000119,5/13/2023,12:02,4317,SHOES WOMEN REEBOK,0,55,2,3000000,0,6000000,55,SHOES,Women,0,55,30,BLACK,37.5
SIH0000119,5/13/2023,12:02,4311,SHOES WOMEN REEBOK,0,55,1,3000000,0,3000000,55,SHOES,Women,0,55,30,WHITE,38.5
SIH0000119,5/13/2023,10:16,3832,P3-BOXER MEN NIKE,-1,30,1,3000000,6.25,2812500,30,P3-BOXER,Men,0,30,19,MULTI,M
SIH0000119,5/13/2023,12:02,4262,T-SHIRT MEN REEBOK,1,25,1,1450000,0,1450000,25,T-SHIRT,Men,1,25,14.5,BLUE,M
SIH0000119,5/13/2023,12:02,1695,PANT MEN REEBOK,0,38,2,2800000,0,5600000,38,PANT,Men,0,38,28,GREY,M
SIH0000119,5/13/2023,12:02,3646,T-SHIRT MEN REEBOK,1,25,1,1500000,0,1500000,25,T-SHIRT,Men,1,25,15,GREY,M
SIH0000119,5/13/2023,12:02,4256,T-SHIRT MEN REEBOK,1,25,2,1450000,0,2900000,25,T-SHIRT,Men,0,25,14.5,NAVY,M
SIH0000119,5/13/2023,12:02,4223,PANT MEN REEBOK,1,35,2,2200000,0,4400000,35,PANT,Men,1,35,22,GREY,L
SIH0000119,5/13/2023,12:02,4257,T-SHIRT MEN REEBOK,0,25,1,1450000,0,1450000,25,T-SHIRT,Men,0,25,14.5,NAVY,L
SIH0000119,5/13/2023,12:02,4401,SHOES MEN REEBOK,0,78,1,5300000,0,5300000,78,SHOES,Men,0,78,53,NAVY,44.5
SIH0000119,5/13/2023,12:02,4250,T-SHIRT MEN REEBOK,0,25,1,1450000,0,1450000,25,T-SHIRT,Men,0,25,14.5,BLACK,M
SIH0000119,5/13/2023,10:16,4602,T-SHIRT MEN 99007468 REEBOK,0,27,1,2700000,6.25,2531250,27,T-SHIRT MEN,Men,0,27,15,BLACK,S
SIH0000119,5/13/2023,12:02,2923,HOODIE MEN REEBOK,0,35,2,2050000,0,4100000,35,HOODIE,Men,0,35,20.5,NAVY,XL
SIH0000119,5/13/2023,12:02,4407,SHOES MEN REEBOK,1,85,1,4700000,0,4700000,85,SHOES,Men,1,85,47,GREY,44.5
SIH0000119,5/13/2023,12:02,4300,BUCKET HAT MEN REEBOK,2,20,1,1600000,0,1600000,20,BUCKET HAT,Men,0,20,16,BLACK,OS
SIH0000119,5/13/2023,12:02,3620,SHORT MEN REEBOK,1,25,1,1200000,0,1200000,25,SHORT,Men,1,25,12,GREY,S
SIH0000119,5/13/2023,12:02,3742,SHOES MEN REEBOK,0,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,BLACK,47
SIH0000119,5/13/2023,12:02,4279,POLO MEN REEBOK,0,30,1,2400000,0,2400000,30,POLO,Men,0,30,24,BLACK,S
SIH0000119,5/13/2023,12:02,4301,BUCKET HAT MEN REEBOK,0,20,1,1600000,0,1600000,20,BUCKET HAT,Men,0,20,16,OLIVE,OS
SIH0000119,5/13/2023,12:02,3667,T-SHIRT MEN REEBOK,1,25,1,1500000,0,1500000,25,T-SHIRT,Men,1,25,15,BLUE,M
SIH0000119,5/13/2023,12:02,4086,SHORT MEN REEBOK,2,25,1,1500000,0,1500000,25,SHORT,Men,2,25,15,NAVY,L
SIH0000119,5/13/2023,12:02,4247,T-SHIRT MEN REEBOK,1,25,1,1450000,0,1450000,25,T-SHIRT,Men,1,25,14.5,GREY,M
SIH0000119,5/13/2023,12:02,4308,SHOES WOMEN REEBOK,0,55,1,3000000,0,3000000,55,SHOES,Women,0,55,30,WHITE,37.5
SIH0000119,5/13/2023,12:02,4429,SHOES MEN REEBOK,1,65,1,3900000,0,3900000,65,SHOES,Men,1,65,39,BLACK,43
SIH0000119,5/13/2023,10:16,3656,T-SHIRT MEN REEBOK,0,25,1,2500000,6.25,2343750,25,T-SHIRT,Men,0,25,15,GREEN,M
SIH0000119,5/13/2023,12:02,3741,SHOES MEN REEBOK,1,57,1,3500000,0,3500000,57,SHOES,Men,0,57,35,BLACK,46
SIH0000119,5/13/2023,12:02,4427,SHOES MEN REEBOK,0,65,1,3900000,0,3900000,65,SHOES,Men,0,65,39,BLACK,41
SIH0000119,5/13/2023,12:02,4312,SHOES WOMEN REEBOK,0,55,1,3000000,0,3000000,55,SHOES,Women,0,55,30,WHITE,39
SIH0000119,5/13/2023,12:02,3622,SHORT MEN REEBOK,1,25,1,1200000,0,1200000,25,SHORT,Men,1,25,12,GREY,L
